frame,lat,lon,ele
594,43.3653475825,-71.46071777750001,121.8825
595,43.36533970125,-71.46073014375,122.02125
596,43.36533182,-71.46074251,122.16
597,43.36532299875,-71.46075315875001,122.16749999999999
598,43.365314177500004,-71.4607638075,122.175
599,43.365305356250005,-71.46077445625,122.1825
600,43.365296535,-71.460785105,122.19
601,43.36528771375,-71.46079575375,122.19749999999999
602,43.3652788925,-71.4608064025,122.205
603,43.36527007125,-71.46081705124999,122.2125
604,43.36526125,-71.4608277,122.22
605,43.36525267333334,-71.46083603222222,122.21777777777778
606,43.36524409666667,-71.46084436444444,122.21555555555555
607,43.36523552,-71.46085269666666,122.21333333333334
608,43.36522694333333,-71.46086102888889,122.21111111111111
609,43.36521836666667,-71.46086936111111,122.2088888888889
610,43.36520979,-71.46087769333333,122.20666666666666
611,43.36520121333333,-71.46088602555555,122.20444444444445
612,43.36519263666666,-71.46089435777778,122.20222222222222
613,43.36518406,-71.46090269,122.2
614,43.365174894999996,-71.460906978,122.176
615,43.36516573,-71.460911266,122.152
616,43.365156565,-71.460915554,122.128
617,43.3651474,-71.460919842,122.104
618,43.365138235,-71.46092413,122.08
619,43.36512907,-71.46092841800001,122.056
620,43.365119905,-71.46093270600001,122.032
621,43.36511074,-71.46093699400001,122.008
622,43.365101575000004,-71.46094128200001,121.984
623,43.36509241,-71.46094557,121.96
624,43.365082490000006,-71.460946809,121.80999999999999
625,43.36507257,-71.460948048,121.66
626,43.36506265,-71.460949287,121.50999999999999
627,43.36505273,-71.460950526,121.36
628,43.365042810000006,-71.460951765,121.21
629,43.36503289,-71.460953004,121.05999999999999
630,43.36502297,-71.460954243,120.91
631,43.36501305,-71.460955482,120.75999999999999
632,43.365003130000005,-71.460956721,120.61
633,43.36499321,-71.46095796,120.46
634,43.364982394444446,-71.46095827222223,120.44111111111111
635,43.36497157888889,-71.46095858444444,120.42222222222222
636,43.364960763333336,-71.46095889666667,120.40333333333334
637,43.36494994777778,-71.4609592088889,120.38444444444444
638,43.36493913222222,-71.4609595211111,120.36555555555556
639,43.36492831666666,-71.46095983333333,120.34666666666666
640,43.36491750111111,-71.46096014555556,120.32777777777778
641,43.36490668555555,-71.46096045777777,120.30888888888889
642,43.36489587,-71.46096077,120.29
643,43.364884679999996,-71.460962445,120.2025
644,43.36487349,-71.46096412,120.11500000000001
645,43.3648623,-71.46096579499999,120.0275
646,43.364851110000004,-71.46096747,119.94
647,43.36483992,-71.460969145,119.8525
